
0,89,-316,21,0.41943359375,-0.6357421875,-0.712646484375,-37.55349245059365,-23.71086600743043,2021-03-22 02:35:40.710405
0,71,-317,-31,0.419677734375,-0.63330078125,-0.7158203125,-37.35156206491074,-23.706553777808303,2021-03-22 02:35:40.918341
0,59,-309,-10,0.410888671875,-0.63818359375,-0.724853515625,-37.449655603561375,-23.04764855228828,2021-03-22 02:35:41.125759
0,41,-312,-76,0.414306640625,-0.631591796875,-0.719970703125,-37.247284455799594,-23.392719019626668,2021-03-22 02:35:41.333063
0,57,-309,-77,0.413330078125,-0.638671875,-0.72216796875,-37.50820201636546,-23.206513279239715,2021-03-22 02:35:41.544027
0,48,-306,-94,0.4140625,-0.633056640625,-0.730224609375,-37.02114922882926,-23.192471039689742,2021-03-22 02:35:41.755352
0,52,-315,-85,0.414306640625,-0.632568359375,-0.7119140625,-37.52301351810313,-23.510851197611835,2021-03-22 02:35:41.966552
0,49,-284,-90,0.41064453125,-0.627685546875,-0.719970703125,-37.13664647222632,-23.26375875000101,2021-03-22 02:35:42.177710
0,21,-301,-69,0.412841796875,-0.63134765625,-0.725341796875,-37.10627800474895,-23.234685063779306,2021-03-22 02:35:42.388786
0,39,-287,-93,0.416748046875,-0.637451171875,-0.7265625,-37.2727969342227,-23.324087759378152,2021-03-22 02:35:42.599963
0,27,-305,-111,0.417236328125,-0.6337890625,-0.7216796875,-37.24548508973636,-23.480450520545276,2021-03-22 02:35:42.811121
0,73,-315,-78,0.409912109375,-0.628173828125,-0.712646484375,-37.38285207840685,-23.339919094307238,2021-03-22 02:35:43.022347
0,39,-294,-79,0.416259765625,-0.639404296875,-0.71826171875,-37.60398706386244,-23.40622599278096,2021-03-22 02:35:43.233707
0,40,-297,-88,0.4130859375,-0.634521484375,-0.720947265625,-37.36716462550718,-23.273279808835923,2021-03-22 02:35:43.443272
0,51,-303,-67,0.41845703125,-0.634521484375,-0.721435546875,-37.26411128285851,-23.535127203490354,2021-03-22 02:35:43.652963
0,37,-302,-76,0.41259765625,-0.635498046875,-0.70361328125,-37.92276317191909,-23.517472099968312,2021-03-22 02:35:43.860616
0,35,-298,-94,0.412353515625,-0.634765625,-0.71337890625,-37.60937192926877,-23.356054838755654,2021-03-22 02:35:44.067946
0,46,-324,-84,0.415771484375,-0.634033203125,-0.7041015625,-37.789675332876804,-23.69228610779184,2021-03-22 02:35:44.275295
0,40,-298,-90,0.410400390625,-0.6298828125,-0.718505859375,-37.27949882061022,-23.24392902838376,2021-03-22 02:35:44.483276
0,27,-311,-64,0.414306640625,-0.630859375,-0.720703125,-37.19417601963,-23.391233579198325,2021-03-22 02:35:44.692535
0,36,-315,-62,0.4111328125,-0.636962890625,-0.71875,-37.5693585547395,-23.175543928384975,2021-03-22 02:35:44.902237
0,34,-304,-95,0.411376953125,-0.636474609375,-0.7294921875,-37.234055602456834,-23.02175316972524,2021-03-22 02:35:45.111876
0,47,-311,-78,0.409423828125,-0.63525390625,-0.720458984375,-37.47367683028233,-23.086125161727796,2021-03-22 02:35:45.321463
0,57,-297,-69,0.4169921875,-0.62744140625,-0.7216796875,-36.97203108874486,-23.559548611328673,2021-03-22 02:35:45.530859
0,36,-294,-81,0.41259765625,-0.639404296875,-0.717041015625,-37.70057149713664,-23.241901680063037,2021-03-22 02:35:45.740436
0,49,-300,-72,0.412109375,-0.637939453125,-0.705078125,-37.99466886564412,-23.432625550317255,2021-03-22 02:35:45.950864
0,39,-286,-70,0.41357421875,-0.62744140625,-0.721923828125,-37.02139855071378,-23.383233994169032,2021-03-22 02:35:46.161989
0,51,-320,-49,0.4189453125,-0.630126953125,-0.72119140625,-37.07128446535269,-23.62708610364436,2021-03-22 02:35:46.373258
0,56,-299,-65,0.41162109375,-0.637451171875,-0.719482421875,-37.56122502077724,-23.18133566907252,2021-03-22 02:35:46.584482
0,57,-311,-94,0.414794921875,-0.638427734375,-0.719970703125,-37.53676468908548,-23.319059198083217,2021-03-22 02:35:46.795617
0,69,-315,-68,0.423095703125,-0.634033203125,-0.723388671875,-37.11013215936438,-23.742062995348842,2021-03-22 02:36:44.715640
0,51,-322,-79,0.416748046875,-0.6396484375,-0.718017578125,-37.61343435941247,-23.43115700568348,2021-03-22 02:36:44.923645
0,36,-319,-57,0.42236328125,-0.634521484375,-0.706298828125,-37.63336128492837,-23.981673500624233,2021-03-22 02:36:45.131003
0,51,-322,-77,0.41162109375,-0.629638671875,-0.71923828125,-37.227398961942825,-23.297202361771767,2021-03-22 02:36:45.338369
0,38,-306,-86,0.416259765625,-0.6396484375,-0.715576171875,-37.69219408086955,-23.446290677767777,2021-03-22 02:36:45.549162
0,36,-313,-89,0.415771484375,-0.630126953125,-0.725830078125,-36.99107190749044,-23.391300496035775,2021-03-22 02:36:45.760346
0,56,-318,-74,0.412109375,-0.631103515625,-0.720947265625,-37.23411359137227,-23.272938601891468,2021-03-22 02:36:45.971588
0,61,-300,-73,0.41357421875,-0.63330078125,-0.70361328125,-37.80977615792096,-23.599699432631457,2021-03-22 02:36:46.182781
0,48,-311,-65,0.41650390625,-0.632568359375,-0.73095703125,-36.93951684090418,-23.309611712675625,2021-03-22 02:36:46.394003
0,38,-302,-93,0.415283203125,-0.632568359375,-0.7216796875,-37.22460208902333,-23.399869666453643,2021-03-22 02:36:46.605091
0,40,-296,-95,0.41552734375,-0.630859375,-0.722412109375,-37.124918569045256,-23.424649135044955,2021-03-22 02:36:46.816610
