
1,33,-306,-65,0.412353515625,-0.630615234375,-0.71875,-37.27216511926209,-23.328200887176067,2021-03-22 02:37:45.843485
1,37,-293,-98,0.4140625,-0.630859375,-0.7158203125,-37.33909650421254,-23.459122259872835,2021-03-22 02:37:46.051415
1,37,-302,-89,0.41357421875,-0.63623046875,-0.712890625,-37.666877343692796,-23.404417263339475,2021-03-22 02:37:46.258836
1,54,-303,-63,0.4150390625,-0.632568359375,-0.720458984375,-37.26374070224476,-23.407568277276784,2021-03-22 02:37:46.466197
1,39,-304,-94,0.412841796875,-0.63916015625,-0.724365234375,-37.47400919444366,-23.13970055548109,2021-03-22 02:37:46.676860
1,52,-300,-83,0.416748046875,-0.63037109375,-0.716064453125,-37.26569137930097,-23.597765371621932,2021-03-22 02:37:46.888034
1,51,-301,-78,0.419189453125,-0.634765625,-0.724365234375,-37.178859969632505,-23.52029289185957,2021-03-22 02:37:47.099226
1,30,-284,-91,0.42041015625,-0.637451171875,-0.720703125,-37.37981174001602,-23.602581410154162,2021-03-22 02:37:47.310432
1,46,-339,-56,0.416259765625,-0.633544921875,-0.719482421875,-37.31416250037861,-23.470909703603066,2021-03-22 02:37:47.521599
1,38,-301,-82,0.4189453125,-0.6337890625,-0.7216796875,-37.217134644884,-23.56615763945309,2021-03-22 02:37:47.732789
1,51,-307,-88,0.415283203125,-0.63232421875,-0.72509765625,-37.11592541704571,-23.34748220424229,2021-03-22 02:37:47.944012
1,59,-311,-69,0.418701171875,-0.6337890625,-0.732421875,-36.9154382983206,-23.37822001658734,2021-03-22 02:37:48.155289
1,30,-298,-71,0.4208984375,-0.632080078125,-0.706298828125,-37.55187368862191,-23.944329161279185,2021-03-22 02:37:48.366612
1,43,-302,-60,0.41748046875,-0.6328125,-0.733642578125,-36.85817280764106,-23.311218225861225,2021-03-22 02:37:48.577699
1,42,-278,-112,0.417236328125,-0.6357421875,-0.717529296875,-37.44977829506902,-23.520200417920453,2021-03-22 02:37:48.788896
1,59,-299,-71,0.41552734375,-0.627197265625,-0.72265625,-36.957534327952956,-23.473131258969985,2021-03-22 02:37:49.000075
1,58,-302,-59,0.412841796875,-0.63525390625,-0.7197265625,-37.4383624468097,-23.270330731647384,2021-03-22 02:37:49.211262
1,41,-306,-84,0.416748046875,-0.632568359375,-0.719970703125,-37.24940799671443,-23.50154231122831,2021-03-22 02:37:49.422500
1,56,-304,-56,0.4169921875,-0.63623046875,-0.71875,-37.43994278862996,-23.48090615161978,2021-03-22 02:37:49.633760
1,32,-294,-71,0.412841796875,-0.63916015625,-0.718994140625,-37.62925169722011,-23.226180564387732,2021-03-22 02:37:49.844868
1,34,-293,-100,0.410888671875,-0.629638671875,-0.733154296875,-36.83961861266002,-23.03361800462363,2021-03-22 02:37:50.056331
1,63,-298,-74,0.41552734375,-0.631103515625,-0.71875,-37.24081096047099,-23.481311932663697,2021-03-22 02:37:50.267637
