Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Rower Id,gx,gy,gz,sax,say,saz,rx,ry,Timestamp
0,63.0,-312.0,-74.5,0.190185546875,-0.5345458984375,-0.882568359375,-30.629572891281168,-10.443769552913782,1,60.0,-309.5,-92.0,0.1907958984375,-0.536865234375,-0.875244140625,-30.93657014684547,-10.527353415045795,2,63.5,-311.0,-71.0,0.1923828125,-0.5367431640625,-0.880859375,-30.7661654294725,-10.564349602410552,3,52.5,-300.0,-77.5,0.191162109375,-0.53759765625,-0.8795166015625,-30.849297200492188,-10.506339769861267,2021-03-22 06:11:56.705134
0,74.0,-294.5,-82.0,0.188720703125,-0.536865234375,-0.884765625,-30.68634514484817,-10.334641812248282,1,64.0,-292.5,-72.0,0.1947021484375,-0.5350341796875,-0.882568359375,-30.62487492866505,-10.683228757616234,2,51.0,-303.5,-90.0,0.18603515625,-0.5361328125,-0.87255859375,-31.005602714888838,-10.29506592771914,3,65.5,-306.5,-69.5,0.1905517578125,-0.5318603515625,-0.88037109375,-30.5606954036529,-10.495362618766116,2021-03-22 06:11:57.205717
2,75.0,-331.0,-36.0,0.20166015625,-0.537841796875,-0.882080078125,-30.727530447975454,-11.044977178646919,2021-03-22 06:11:57.706300
0,60.0,-296.5,-64.0,0.1856689453125,-0.5362548828125,-0.882568359375,-30.736597897703014,-10.19281146970249,1,44.0,-309.0,-79.5,0.195068359375,-0.5377197265625,-0.8768310546875,-30.90456257326691,-10.738757249235483,2,56.0,-322.0,-83.0,0.18408203125,-0.533447265625,-0.877685546875,-30.74612988258266,-10.161131207875675,3,73.0,-303.0,-70.0,0.1865234375,-0.53173828125,-0.8837890625,-30.484878887271275,-10.25065559984902,2021-03-22 06:12:06.736941
0,63.0,-299.5,-72.0,0.195068359375,-0.5379638671875,-0.8858642578125,-30.670646937348167,-10.659366188762657,1,60.0,-304.5,-84.0,0.18994140625,-0.52685546875,-0.87255859375,-30.53830469276226,-10.559664673656577,2,55.0,-297.0,-84.0,0.186279296875,-0.53466796875,-0.8831787109375,-30.6407648647913,-10.228435214222309,3,50.5,-316.0,-71.5,0.1839599609375,-0.535888671875,-0.8790283203125,-30.824287483742104,-10.129275141572277,2021-03-22 06:12:07.241834
0,65.5,-295.5,-85.5,0.1929931640625,-0.5361328125,-0.8785400390625,-30.79840537918429,-10.621651479554007,1,66.5,-301.5,-76.5,0.1920166015625,-0.5372314453125,-0.87353515625,-30.995009141505975,-10.606612256195278,2,56.0,-309.0,-73.0,0.191162109375,-0.535400390625,-0.8839111328125,-30.62659093920727,-10.479416823110551,3,49.5,-309.5,-88.5,0.1923828125,-0.535400390625,-0.885009765625,-30.589539590005774,-10.536399903850414,2021-03-22 06:12:07.745972
0,70.0,-312.0,-59.0,0.1917724609375,-0.5350341796875,-0.8846435546875,-30.586387454461256,-10.509180080891161,1,62.0,-293.0,-80.0,0.1895751953125,-0.535400390625,-0.8868408203125,-30.556858068704415,-10.37040188597398,2,62.5,-302.0,-81.5,0.193603515625,-0.53515625,-0.883544921875,-30.611507674160165,-10.615814220240445,3,59.0,-316.5,-82.0,0.1939697265625,-0.535400390625,-0.880859375,-30.693053515590755,-10.657083675237049,2021-03-22 06:12:08.249492
0,64.5,-291.5,-70.0,0.19189453125,-0.5345458984375,-0.8848876953125,-30.555864117577933,-10.515486587373104,1,63.0,-303.5,-89.5,0.1907958984375,-0.5389404296875,-0.8841552734375,-30.78854100596294,-10.440468789125456,2,53.666666666666664,-308.6666666666667,-91.0,0.19026692708333334,-0.5297037760416666,-0.8826497395833334,-30.398234833369617,-10.471945655154357,3,66.0,-307.5,-73.0,0.18310546875,-0.5364990234375,-0.882568359375,-30.760105415525285,-10.053047375685736,2021-03-22 06:12:08.754436
0,59.0,-291.5,-73.0,0.1917724609375,-0.532958984375,-0.8826904296875,-30.541944094127743,-10.535609534585133,1,66.5,-299.5,-81.0,0.18408203125,-0.534423828125,-0.8831787109375,-30.640661204053316,-10.110980494770875,2,49.5,-307.0,-88.0,0.1923828125,-0.5380859375,-0.8817138671875,-30.80504183059658,-10.550209690213045,3,65.5,-318.5,-88.5,0.1907958984375,-0.5394287109375,-0.8846435546875,-30.796998196791826,-10.4335066581192,2021-03-22 06:12:09.259889
0,56.0,-294.0,-65.0,0.1923828125,-0.532470703125,-0.8603515625,-31.13127116823393,-10.765711098842445,1,50.0,-293.0,-90.0,0.195068359375,-0.535400390625,-0.8701171875,-30.981300627738477,-10.809699221869783,2,59.5,-307.0,-71.5,0.1964111328125,-0.5372314453125,-0.8748779296875,-30.92825805317132,-10.829326114717936,3,60.0,-300.0,-68.5,0.1917724609375,-0.532958984375,-0.878173828125,-30.664051222897854,-10.575266669570173,2021-03-22 06:12:09.761923
0,55.5,-294.5,-85.0,0.1956787109375,-0.5323486328125,-0.88037109375,-30.552721568183323,-10.76904830332884,1,53.666666666666664,-299.0,-74.66666666666667,0.18570963541666666,-0.5382486979166666,-0.8811848958333334,-30.86624933071218,-10.194166612905468,2,69.0,-315.0,-75.0,0.190673828125,-0.5360107421875,-0.8829345703125,-30.685257413351266,-10.459058863556866,3,61.5,-300.5,-77.5,0.1925048828125,-0.53857421875,-0.8836669921875,-30.772966864570826,-10.53755466276163,2021-03-22 06:12:10.266515
0,55.333333333333336,-295.3333333333333,-67.33333333333333,0.18513997395833334,-0.5380859375,-0.88427734375,-30.776403674066582,-10.138907185643147,1,51.0,-307.5,-87.0,0.195556640625,-0.5362548828125,-0.886474609375,-30.57231470295695,-10.688592068827475,2,57.5,-315.5,-82.0,0.19482421875,-0.53857421875,-0.8763427734375,-30.959402152263266,-10.725942347804335,3,57.0,-292.3333333333333,-75.66666666666667,0.19563802083333334,-0.53564453125,-0.8821614583333334,-30.658992586869747,-10.733458264058974,2021-03-22 06:12:10.767676
0,45.5,-303.5,-71.0,0.191650390625,-0.534423828125,-0.8731689453125,-30.86827830272264,-10.604276951893898,1,50.0,-317.0,-82.5,0.1912841796875,-0.53857421875,-0.88525390625,-30.737862951839414,-10.459408954823473,2,60.5,-304.0,-77.0,0.1932373046875,-0.535400390625,-0.8818359375,-30.671083310832515,-10.609196791109847,3,52.5,-301.5,-77.5,0.1929931640625,-0.5355224609375,-0.876708984375,-30.81795732031035,-10.639221154851803,2021-03-22 06:12:11.270322
0,63.0,-301.0,-75.0,0.189697265625,-0.533447265625,-0.8841552734375,-30.53701488089826,-10.40948129061341,1,60.5,-300.0,-72.5,0.183349609375,-0.53759765625,-0.8712158203125,-31.124226252485983,-10.154034119361137,2,58.0,-300.6666666666667,-86.66666666666667,0.197265625,-0.5384928385416666,-0.8834635416666666,-30.746218712605884,-10.793822949685712,3,58.5,-296.5,-91.5,0.1964111328125,-0.5352783203125,-0.8763427734375,-30.797738227722185,-10.826528000840103,2021-03-22 06:12:11.775055
0,40.0,-319.0,-85.0,0.19287109375,-0.535400390625,-0.88037109375,-30.71301731893208,-10.60207094504604,1,67.5,-303.5,-74.5,0.1884765625,-0.5343017578125,-0.8787841796875,-30.73061112623004,-10.384844182853936,2,80.0,-312.0,-61.0,0.2021484375,-0.53369140625,-0.8759765625,-30.695521077247427,-11.148639251978357,3,16405.0,-8056.0,-5270.0,0.21728515625,-0.290283203125,-1.29736328125,-16.253258974536557,-9.253299826639559,2021-03-22 06:12:12.276584
0,-5125.5,-6487.0,-7822.5,-0.00048828125,-0.869873046875,-0.5089111328125,-39.81352453941744,-3.651836176027542,1,-5395.5,-278.5,-2692.5,0.1229248046875,-1.0806884765625,0.094482421875,-52.063689612297225,-14.472782209858567,2,64.5,-11811.5,-2076.0,0.0743408203125,-1.126953125,-0.014892578125,-57.951710006981955,-8.601594569378875,3,-1139.0,32767.0,4784.0,1.018890380859375,-1.3590087890625,-1.58251953125,-37.74988486918287,-21.033821195422544,2021-03-22 06:12:12.777968
0,2921.5,-4126.5,152.5,0.0699462890625,-0.7103271484375,-0.9713134765625,-20.517040787838198,29.203446703493583,1,-1240.0,-0.5,3149.5,0.1805419921875,-1.08544921875,-1.1239013671875,-44.48907256775102,-6.570863625687458,2,3754.5,-0.5,592.0,-0.2652587890625,-0.7314453125,-0.9793701171875,-23.96509779118962,26.34751988267503,3,10423.5,24760.5,-4007.5,0.833465576171875,-0.516357421875,-0.9793701171875,-3.3985281359135637,16.255246956072494,2021-03-22 06:12:13.280171
0,18662.333333333332,24575.333333333332,-6929.333333333333,-0.19026692708333334,-0.011881510416666666,0.052490234375,-3.204538341959252,31.068824822537177,1,13785.0,32767.0,-2621.0,-0.10245768229166667,-0.9915364583333334,-0.9724934895833334,-40.37875077989474,8.22177991972981,2,-9485.5,-9872.0,2576.0,-1.116455078125,-0.558349609375,0.3291015625,-28.83699518670908,41.592034201102365,3,-5054.0,-3783.5,2256.0,-0.913818359375,-0.08544921875,0.224853515625,-5.889617573628673,44.47086756130152,2021-03-22 06:12:13.784814
0,4202.0,32767.0,4036.0,-1.033935546875,0.147705078125,0.87939453125,6.210485771452713,49.2240324103776,1,323.0,9149.5,2002.0,-0.94091796875,-0.125244140625,0.7564697265625,-1.5163461940129075,44.71904660965166,2,-8923.5,-32768.0,-61.0,0.1287841796875,-0.3905029296875,-0.9638671875,-32.756647006175314,1.5092473158302244,3,-8064.5,-32768.0,1920.0,0.0745849609375,-0.44189453125,-0.7613525390625,-30.657168016783956,-3.6042067820847703,2021-03-22 06:12:14.287193
0,-9489.0,-29849.666666666668,373.3333333333333,-0.27001953125,-0.6410319010416666,-0.361083984375,-36.6121725288669,19.40379255943449,1,-8926.0,-32768.0,938.0,-0.1029052734375,-0.6168212890625,-0.3876953125,-37.841515459594916,11.243166601587303,2,690.5,-0.5,-168.0,1.598480224609375,-1.3521728515625,-1.677734375,-31.255536790134578,-35.75178590035099,3,-3144.0,2363.5,1254.5,1.99993896484375,-1.87841796875,-2.0,-33.556746086505925,-36.090105821397614,2021-03-22 06:12:14.791567
0,7788.0,-0.5,-2970.0,0.4622802734375,-0.5167236328125,-1.01953125,-8.805790491049308,13.491905988040557,1,7004.5,-0.5,-2855.5,0.832977294921875,-0.998046875,-1.3642578125,-31.970580551592768,-10.207962950586618,2,20188.0,28269.5,-5054.5,-0.3531494140625,-0.214599609375,0.00244140625,-15.908818059672003,32.56497665512782,3,23917.5,32767.0,-7374.0,-0.702392578125,-0.0538330078125,-0.0216064453125,-3.8969938700523663,80.8948388044499,2021-03-22 06:12:15.295269
0,-640.0,17082.0,5550.0,-0.879638671875,-0.000732421875,0.880859375,-0.033710347923685796,44.96026206310256,1,8650.0,25883.0,2040.0,-0.427734375,0.48486328125,0.612060546875,32.99700881298502,28.71338775001392,2,-9915.0,-25497.0,-979.5,-0.709228515625,-0.606689453125,0.3770751953125,-43.29757566870229,37.874080529718,3,-7308.5,-2123.5,3610.5,-1.2518310546875,-0.3631591796875,0.902099609375,-13.596914080055214,51.70598677068144,2021-03-22 06:12:15.799731
0,-336.5,-5735.5,-1214.0,0.8680419921875,-0.4761962890625,-0.624755859375,-3.028590921879921,-21.553710639619766,1,7662.666666666667,10922.0,155.0,1.3978271484375,-1.1083984375,-1.4642740885416667,-31.755718433468548,-31.821600704631575,2,-1654.5,-5257.5,445.0,0.6038818359375,-0.40185546875,-0.7049560546875,-1.4583418805307655,-9.600255866887407,3,-4111.0,-5695.5,744.5,0.1328125,-0.3455810546875,-0.0860595703125,-10.970054315218107,0.40209295116822474,2021-03-22 06:12:16.305278
0,6185.5,-0.5,-420.0,0.8502197265625,-0.708984375,-0.6650390625,-35.575985982428485,-39.58354853000054,1,1883.5,10628.5,1346.5,-0.6976318359375,0.067626953125,0.6790771484375,9.957595162920287,37.0797901800173,2,3267.0,-0.5,2232.0,1.1038818359375,-1.0338134765625,-1.1746826171875,-32.03891454057809,-34.8691802483484,3,6754.0,-0.5,-3293.5,0.1368408203125,-0.4500732421875,-0.4224853515625,-44.82218040916428,-12.347712184831511,2021-03-22 06:12:16.808262
0,-16429.5,-29208.5,-1684.5,-0.036376953125,-0.674072265625,-0.1966552734375,-30.665306215780276,10.108798194043953,1,4796.0,-0.5,-2087.5,0.420166015625,-0.3787841796875,-0.4207763671875,1.7252676315963775,-1.5573356594243037,2,1910.0,-2884.0,-2430.5,0.638427734375,-0.4034423828125,-0.586181640625,5.8171577929505105,-5.975598839927127,3,8432.0,-0.5,-108.5,0.7020263671875,-0.86328125,-0.89990234375,-36.45362081423456,-28.931186287198777,2021-03-22 06:12:17.313517
0,7394.5,12705.5,-689.0,1.369598388671875,-1.1668701171875,-1.3961181640625,-29.971101321778605,-36.96055200934436,1,-6615.0,-1608.0,1017.5,0.747772216796875,-1.3802490234375,-0.6810302734375,-47.75090916272117,-2.8992176915652337,2,-16469.0,-25321.0,141.0,-1.19482421875,-0.421630859375,0.576171875,-17.633079319942283,59.139635265913725,3,3151.5,15343.5,7268.5,0.222137451171875,-0.768310546875,-0.43408203125,-11.576061424061404,9.029820543912628,2021-03-22 06:12:17.814229
0,-2231.3333333333335,-11993.0,-6847.0,0.8568318684895834,-0.5909016927083334,-0.7982584635416666,-4.747507576739157,-18.72295741250761,1,-6427.5,-4182.0,2177.0,-0.7283935546875,-0.13916015625,0.6815185546875,-12.701014653495012,41.463251142797716,2,-9543.0,-22507.666666666668,-8279.0,1.2874755859375,-1.242431640625,-1.3671875,-44.21953544043848,-22.38590412340912,3,-3732.0,2310.5,1418.0,-0.7076416015625,-0.0771484375,0.6636962890625,2.5265872992693774,36.66542912364085,2021-03-22 06:12:18.317873
0,1992.5,4110.5,-1281.0,-0.6807861328125,0.2169189453125,0.565185546875,25.8156661626791,34.22388439247831,1,-2465.0,-272.5,-3893.5,0.821868896484375,-0.6080322265625,-0.6505126953125,-1.501420694128008,-6.987595514342509,2,17981.0,31226.5,1073.0,-0.30078125,0.0203857421875,0.18505859375,-9.597856283659768,19.74973850003591,3,4703.5,2045.5,-4434.0,1.416717529296875,-1.2568359375,-1.4979248046875,-32.385738710710875,-34.79245824903491,2021-03-22 06:12:18.818328
0,1468.0,-0.5,2447.5,1.44970703125,-1.5657958984375,-1.3922119140625,-38.41502891074418,-33.42109535733957,1,7561.5,-0.5,-2457.5,1.2127685546875,-1.1021728515625,-1.4715576171875,-32.08552977139051,-32.60644391355508,2,8448.5,-648.5,-7868.5,1.1590576171875,-0.46142578125,-1.1407470703125,-7.894949821503717,-45.711823377474516,3,4093.5,12564.5,1084.5,-0.6934814453125,0.378173828125,0.5816650390625,32.80891601260256,14.54259230999971,2021-03-22 06:12:19.319685
0,-15775.5,-16866.0,6285.5,-0.0079345703125,-0.4554443359375,-0.17041015625,-9.648047209786053,7.901925479049183,1,5350.0,17210.5,2323.5,-0.4002685546875,0.5390625,0.630126953125,38.4215485493916,12.64538807210753,2,-5923.0,-1663.0,3825.0,-0.8985595703125,0.2947998046875,0.508544921875,14.174795811327597,57.78492628401257,3,-3636.0,-2450.0,5414.0,1.0108642578125,-1.482177734375,-0.9434814453125,-47.47368063627824,-28.676854128372042,2021-03-22 06:12:19.825050
0,5933.0,11339.5,-3891.5,0.919036865234375,-1.0054931640625,-0.8519287109375,-18.564642589641032,-3.310033017947031,1,-6279.5,-11956.5,-2256.0,0.964813232421875,-0.9375,-0.7484130859375,-10.72135037176578,-13.770230877434091,2,-2291.5,-1681.5,2133.0,0.389892578125,-0.8887939453125,-0.7435302734375,-47.57288050037411,2.356516101491799,3,2004.6666666666667,532.3333333333334,-141.0,-0.3480631510416667,-0.15804036458333334,0.23014322916666666,-3.654161079375278,22.656631892874515,2021-03-22 06:12:20.326576
0,5435.5,-5570.5,2136.5,1.1741943359375,-0.953369140625,-0.43994140625,-37.47878918856246,-47.880928233923925,1,7036.5,6820.5,-7045.5,0.620361328125,-0.516845703125,-0.1114501953125,-34.67280132204964,-53.920304045192445,2,6442.5,-5709.5,-85.5,0.65478515625,-0.6781005859375,-0.120849609375,-44.48707967849231,-44.45134979159471,3,-5374.5,-5190.0,2807.5,0.5582275390625,-0.736328125,-0.248291015625,-49.225076051907095,-36.30450220372095,2021-03-22 06:12:20.828239
0,-5121.0,-3043.0,117.0,0.6783447265625,-0.8218994140625,-0.3375244140625,-48.655926661537166,-35.850661774962205,1,-5569.5,-7937.5,4915.0,0.3837890625,-0.6400146484375,-0.306884765625,-52.10912371511188,-28.163361788081957,2,-11018.5,1451.0,-230.0,0.525390625,-1.019287109375,-0.5264892578125,-52.493176603288944,-26.167526775292423,3,-12427.5,1218.0,-350.5,0.53173828125,-0.8924560546875,-0.6190185546875,-47.11880447672932,-27.78817731110018,2021-03-22 06:12:21.329245
0,-3113.6666666666665,-7608.333333333333,3892.0,0.3243001302083333,-0.5646158854166666,-0.7498372395833334,-33.495907382492874,-19.521497214347168,1,-5173.0,-7998.333333333333,5913.0,0.399658203125,-0.567138671875,-0.7594401041666666,-31.769168897074454,-24.015811270652566,2,-3624.5,1689.0,4047.0,0.36669921875,-0.81103515625,-0.8548583984375,-40.63749526698336,-17.443304395796407,3,-794.0,2119.5,3721.5,0.3958740234375,-0.7711181640625,-0.7930908203125,-40.64913171833576,-19.732150037962555,2021-03-22 06:12:21.829856
0,-2796.5,-2571.5,355.0,0.1878662109375,-0.676513671875,-0.8397216796875,-38.134277469197556,-9.898105176492457,1,-712.0,-3589.5,517.5,0.2032470703125,-0.680419921875,-0.8509521484375,-37.78618957136505,-10.580551063079097,2,-861.0,-2578.0,1028.0,0.257568359375,-0.517822265625,-0.8399658203125,-30.503884018003387,-14.674083540521679,3,945.5,-1456.5,2529.5,0.2254638671875,-0.4681396484375,-0.7945556640625,-29.528781871769546,-13.72867613427442,2021-03-22 06:12:22.330411
0,3436.0,3882.5,-2784.0,0.2056884765625,-0.583251953125,-0.853271484375,-33.42860687986388,-9.097509309279054,1,3097.5,1140.5,527.0,0.26171875,-0.650146484375,-0.8223876953125,-33.07294854109739,-10.540119640270612,2,3420.0,2589.0,-2062.5,0.2027587890625,-0.408203125,-0.7484130859375,-27.32138102463487,-12.179916154833668,3,4527.0,1401.5,-2083.5,0.1673583984375,-0.3121337890625,-0.739013671875,-20.36445625805745,-9.46554361784943,2021-03-22 06:12:22.830782
0,-4036.5,-10089.0,8515.0,0.193115234375,-0.6231689453125,-0.8590087890625,-16.50757375524465,2.2491992711399256,1,-25920.5,-15233.5,-1758.0,-0.0142822265625,-0.5826416015625,-1.273193359375,-22.424806915217854,1.6726959959873016,2,3647.0,4108.5,1220.0,0.45361328125,-0.9737548828125,-1.0020751953125,-36.84830748226739,-15.074770195402632,3,7393.5,5352.5,-266.0,0.46044921875,-0.9073486328125,-0.974365234375,-33.54423951382597,-14.234030692855008,2021-03-22 06:12:23.333150
0,-1104.0,2027.0,-2220.0,-0.447509765625,0.1126708984375,-0.759033203125,1.9243315188412886,23.487766969533673,1,9981.5,12373.0,-5274.5,-0.4356689453125,0.2476806640625,-0.646728515625,8.160302925757014,21.489268328307496,2,-4684.5,-3767.5,3504.5,0.001708984375,-0.2738037109375,-0.894287109375,-3.949405935026544,6.848912544848819,3,-11559.5,-10076.5,5782.0,0.078857421875,-0.4000244140625,-0.9996337890625,-10.728299255588517,2.8564358970445323,2021-03-22 06:12:23.837448
0,1727.5,-1291.0,1313.0,0.3992919921875,-1.0841064453125,-1.1510009765625,-40.687182586925545,-13.474903379390767,1,-7307.5,-5452.5,5442.5,0.544677734375,-1.3138427734375,-1.06689453125,-46.92001900732437,-17.449238385221918,2,27053.0,14601.0,-7971.0,-0.1666259765625,-0.1448974609375,-1.5693359375,-4.263483453980908,6.215678705848655,3,24268.0,9784.0,-2397.0,-0.219970703125,-0.01806640625,-1.1966552734375,6.3847190473721,13.591005576447223,2021-03-22 06:12:24.342018
0,-6482.5,-5326.0,1154.0,-0.169921875,-0.2921142578125,-1.4091796875,-11.116289498289591,7.3780430185673715,1,-4716.5,-2898.0,728.0,0.10693359375,-0.30126953125,-0.1748046875,-15.064470897850581,-5.704533447222191,2,-5557.0,-2076.5,-156.5,-0.006103515625,-0.4715576171875,-1.2314453125,-18.667403841998805,2.655595920023491,3,-2658.0,-3673.5,1253.0,0.0352783203125,-0.4959716796875,-1.353271484375,-19.68892727610134,-0.7516467573000216,2021-03-22 06:12:24.846242
0,6991.0,5134.0,-3392.5,0.2637939453125,-0.5081787109375,-1.8050537109375,-15.868117998821253,-7.282124444106916,1,4176.0,1175.0,49.0,0.251953125,-0.87451171875,-1.349609375,-30.92052562386796,-8.313644158571304,2,6393.0,11855.0,-7568.5,0.23681640625,0.01953125,0.55712890625,9.10328619134719,-0.4098484758257275,3,1676.0,2749.0,-1473.0,-0.2310791015625,0.05419921875,-1.16796875,4.097220657459683,11.13550478077169,2021-03-22 06:12:25.351198
0,-2178.0,-1009.0,80.0,0.126220703125,-0.4547119140625,-0.890625,-26.690181288342984,-7.118844708812967,1,-156.0,-763.5,756.5,0.0960693359375,-0.4224853515625,-0.98681640625,-22.703715796280044,-4.899799678040828,2,3105.5,2388.0,-1793.0,0.0799560546875,-0.4002685546875,-1.063720703125,-18.747202284970548,-3.019986301181985,3,3333.6666666666665,1671.0,-968.0,0.12923177083333334,-0.4396158854166667,-0.9453938802083334,-24.042320904453998,-6.805091575594058,2021-03-22 06:12:25.855510
0,-1064.0,-967.0,255.5,0.197021484375,-0.5313720703125,-0.8836669921875,-30.376029479550958,-10.795148852265768,1,-1485.5,-1338.5,452.0,0.1842041015625,-0.503173828125,-0.84765625,-30.109962540232914,-10.600844885831126,2,-269.6666666666667,-541.3333333333334,102.66666666666667,0.18693033854166666,-0.510009765625,-0.8422037760416666,-30.608625236268157,-10.750183498363668,3,378.5,41.0,-101.0,0.19384765625,-0.5469970703125,-0.8924560546875,-30.894812497795872,-10.509139761230617,2021-03-22 06:12:26.359695
0,-490.5,-673.0,129.5,0.2030029296875,-0.5478515625,-0.8868408203125,-31.007485650424258,-11.03482277368528,1,-1125.0,-1015.5,292.5,0.2034912109375,-0.5611572265625,-0.886962890625,-31.652428936069605,-10.927130273250977,2,530.0,41.0,-213.0,0.198486328125,-0.54052734375,-0.894287109375,-30.529610466166176,-10.751542273478652,3,343.5,-92.5,-138.5,0.2025146484375,-0.5440673828125,-0.890625,-30.781284762531165,-10.983973185665324,2021-03-22 06:12:26.863855
