
0,55.5,-284.5,-78.5,0.423828125,-0.6304931640625,-0.71484375,-37.184930788454544,-23.9756463905898,1,59.5,-305.0,-74.5,0.4188232421875,-0.636474609375,-0.7235107421875,-37.283194065743245,-23.491554448869937,2,62.0,-300.0,-70.0,0.424072265625,-0.6287841796875,-0.726318359375,-36.78164715701328,-23.818136105770776,3,35.5,-283.0,-67.5,0.41796875,-0.6318359375,-0.7259521484375,-37.02609907477357,-23.475123160310407
0,48.0,-304.5,-102.0,0.4188232421875,-0.625,-0.7197265625,-36.89020104081294,-23.71947162241443,1,50.0,-295.0,-97.0,0.416015625,-0.6279296875,-0.72802734375,-36.828230059929304,-23.399059798704368,2,57.5,-310.5,-83.0,0.42041015625,-0.6298828125,-0.71484375,-37.218063918729655,-23.81012783255859,3,50.0,-300.5,-92.0,0.4200439453125,-0.6292724609375,-0.722900390625,-36.96681287498717,-23.666101550563496
0,53.5,-299.5,-67.0,0.413818359375,-0.6219482421875,-0.7301025390625,-36.54042420802976,-23.337936145938905,1,49.5,-296.5,-72.0,0.417236328125,-0.6259765625,-0.7132568359375,-37.14399456202297,-23.735079868784467,2,53.5,-294.0,-80.5,0.420166015625,-0.62841796875,-0.730224609375,-36.720346484828916,-23.563137384923333,3,46.0,-304.5,-74.5,0.4189453125,-0.6300048828125,-0.7137451171875,-37.278999692941554,-23.75205302022394
0,38.666666666666664,-284.0,-76.0,0.418212890625,-0.6282552083333334,-0.7156575520833334,-37.160015512835564,-23.70907086449238,1,43.0,-300.0,-77.5,0.4068603515625,-0.6292724609375,-0.720947265625,-37.24024382328402,-23.033515906591244,2,50.0,-306.5,-76.0,0.420654296875,-0.629638671875,-0.7205810546875,-37.03865519462553,-23.729848211280952,3,42.0,-293.0,-90.0,0.4169921875,-0.620849609375,-0.7147216796875,-36.88170677658479,-23.77015703244016
0,28.0,-320.0,-61.0,0.41845703125,-0.63134765625,-0.705322265625,-37.590149386417394,-23.848129500666026,1,39.5,-309.0,-76.0,0.41357421875,-0.62890625,-0.725830078125,-36.97331637500662,-23.297526864098337,2,60.5,-305.5,-73.5,0.4169921875,-0.6346435546875,-0.7166748046875,-37.42987364779587,-23.537649023264464,3,51.5,-302.0,-67.0,0.419189453125,-0.62158203125,-0.7178955078125,-36.78315111415736,-23.825134724061577
0,48.666666666666664,-297.0,-73.66666666666667,0.4236653645833333,-0.626953125,-0.7283528645833334,-36.6508005505733,-23.788902017792847,1,59.0,-298.0,-72.0,0.416259765625,-0.63037109375,-0.70947265625,-37.46446689801764,-23.682310004019325,2,60.0,-296.5,-70.5,0.4158935546875,-0.6285400390625,-0.720703125,-37.066023854762975,-23.50393132961707,3,49.0,-306.0,-65.5,0.424560546875,-0.62744140625,-0.7149658203125,-37.037510644717905,-24.05216029042648
0,50.0,-298.5,-78.0,0.421142578125,-0.619384765625,-0.7130126953125,-36.793996255991004,-24.031225727872215,1,44.0,-306.0,-76.0,0.41845703125,-0.626708984375,-0.7158203125,-37.08427550906593,-23.742563460930782,2,35.666666666666664,-300.0,-83.66666666666667,0.4259440104166667,-0.6288248697916666,-0.718505859375,-36.97433956254499,-24.040334786175766,3,49.0,-296.0,-75.5,0.4122314453125,-0.6270751953125,-0.717529296875,-37.15725917004788,-23.391475730341067
0,56.5,-311.0,-85.5,0.413818359375,-0.6182861328125,-0.7200927734375,-36.66576034257795,-23.55631064427268,1,55.666666666666664,-295.3333333333333,-79.66666666666667,0.4140625,-0.6293131510416666,-0.7197265625,-37.15902815627509,-23.417775588243643,2,47.5,-302.5,-72.5,0.410888671875,-0.627197265625,-0.7252197265625,-36.95599043432047,-23.198543157181497,3,44.0,-309.5,-83.5,0.4136962890625,-0.6334228515625,-0.716796875,-37.429140035451965,-23.387230223206814
0,39.0,-296.0,-76.0,0.4146728515625,-0.6268310546875,-0.7315673828125,-36.700899226476096,-23.28926874469206,1,46.0,-314.0,-81.0,0.411865234375,-0.6339111328125,-0.7138671875,-37.56641070126342,-23.335059130209597,2,42.0,-303.0,-69.5,0.423828125,-0.6328125,-0.7257080078125,-36.978664198391556,-23.75756262891928,3,51.0,-302.0,-72.0,0.419677734375,-0.6256103515625,-0.7247314453125,-36.76030487060116,-23.67015064683092
0,41.5,-298.0,-84.5,0.4228515625,-0.6256103515625,-0.7408447265625,-36.256716048731704,-23.56174055552224,1,38.0,-303.5,-62.0,0.42529296875,-0.63427734375,-0.7239990234375,-37.065774916008756,-23.83785549131312,2,56.0,-301.0,-77.0,0.4219970703125,-0.6285400390625,-0.719970703125,-36.98626070090828,-23.823952276065604,3,35.0,-295.5,-72.0,0.41943359375,-0.63525390625,-0.73193359375,-36.980271441731304,-23.40237053517917
