
0,40.0,-307.0,-68.0,0.4122314453125,-0.6343994140625,-0.7218017578125,-37.349793492465395,-23.21716372364854,1,46.5,-309.0,-78.0,0.41943359375,-0.629150390625,-0.717529296875,-37.12512105430024,-23.72665255647829,2,42.0,-310.5,-100.0,0.428466796875,-0.626220703125,-0.7119140625,-37.002258257056646,-24.31759440423638,3,59.0,-305.0,-64.5,0.4171142578125,-0.6334228515625,-0.7176513671875,-37.347837486388364,-23.54746722283945
0,55.0,-303.5,-72.5,0.419189453125,-0.628173828125,-0.720458984375,-37.00247003171717,-23.679733461055342,1,47.0,-301.5,-70.0,0.420166015625,-0.6363525390625,-0.721435546875,-37.3150872687198,-23.59382725726282,2,55.0,-295.5,-88.5,0.419677734375,-0.626708984375,-0.7152099609375,-37.081112425539125,-23.814290573215903,3,46.5,-292.0,-81.0,0.4163818359375,-0.6290283203125,-0.724365234375,-36.975010316487634,-23.461664307007204
0,52.0,-305.6666666666667,-89.33333333333333,0.4261881510416667,-0.6290690104166666,-0.7265625,-36.75418785948859,-23.91467464537166,1,44.0,-304.0,-64.33333333333333,0.4195963541666667,-0.6282552083333334,-0.7229817708333334,-36.92904246512288,-23.656869095656692,2,47.5,-299.5,-83.0,0.417236328125,-0.6268310546875,-0.730224609375,-36.6986551941454,-23.438908611165342,3,59.0,-306.0,-83.5,0.425537109375,-0.629150390625,-0.7276611328125,-36.73522520046028,-23.862821018008766
0,45.0,-295.0,-63.5,0.4189453125,-0.634765625,-0.7119140625,-37.540635299495236,-23.71381784221669,1,55.5,-303.5,-73.0,0.41845703125,-0.626708984375,-0.7261962890625,-36.787469192371844,-23.568706169154375,2,52.5,-293.5,-98.0,0.4144287109375,-0.627197265625,-0.7191162109375,-37.07700214291175,-23.47668992890588,3,36.0,-296.5,-103.0,0.4222412109375,-0.6201171875,-0.7186279296875,-36.65082241331537,-23.9785453288549
0,47.5,-300.0,-58.5,0.419677734375,-0.6212158203125,-0.71923828125,-36.72649854114562,-23.819740474321712,1,59.5,-298.5,-69.0,0.41796875,-0.6099853515625,-0.7183837890625,-36.276508563968406,-23.917317019643562,2,37.5,-309.0,-70.0,0.428466796875,-0.633544921875,-0.7188720703125,-37.12458417363329,-24.090599680273357,3,43.5,-313.5,-85.0,0.4151611328125,-0.613525390625,-0.720947265625,-36.40703579127637,-23.678780332333375
0,47.0,-298.0,-80.0,0.4168701171875,-0.625732421875,-0.7236328125,-36.84319707658189,-23.545568591648813,1,28.5,-291.5,-99.5,0.427978515625,-0.6292724609375,-0.728271484375,-36.68563341958391,-23.971749717836992,2,60.0,-311.0,-75.0,0.41796875,-0.625244140625,-0.7215576171875,-36.86148243963214,-23.641310255779445,3,64.0,-306.0,-57.5,0.419189453125,-0.6209716796875,-0.7239990234375,-36.584783950345695,-23.723675774893596
0,42.0,-305.5,-81.5,0.4189453125,-0.6270751953125,-0.7235107421875,-36.87124226836315,-23.632691146375322,1,50.5,-307.0,-57.5,0.4188232421875,-0.629638671875,-0.7139892578125,-37.25832421233382,-23.747624755321965,2,35.5,-300.5,-56.0,0.4298095703125,-0.62890625,-0.726318359375,-36.69515395718979,-24.099859504361945,3,44.5,-309.0,-57.5,0.4107666015625,-0.630126953125,-0.7239990234375,-37.12518621330586,-23.16876255692727
0,40.5,-305.5,-64.0,0.421630859375,-0.628662109375,-0.726318359375,-36.81370297662916,-23.693940861095694,1,55.5,-314.5,-67.5,0.4197998046875,-0.6278076171875,-0.7144775390625,-37.1494232604891,-23.81536641480085,2,37.5,-289.0,-121.5,0.42919921875,-0.6343994140625,-0.7305908203125,-36.82111235862958,-23.919547246420024,3,57.5,-303.0,-97.0,0.40625,-0.626953125,-0.720947265625,-37.14828517029622,-23.03522002130797
0,51.5,-297.5,-50.5,0.420166015625,-0.63818359375,-0.7178955078125,-37.49906937180555,-23.62577594900612,1,57.5,-314.5,-60.0,0.42041015625,-0.63037109375,-0.7183837890625,-37.137877212222705,-23.743663700650735,2,26.5,-289.5,-60.5,0.411865234375,-0.6351318359375,-0.721435546875,-37.39924767693858,-23.19513366863638,3,35.0,-297.0,-82.0,0.41796875,-0.6278076171875,-0.7236328125,-36.91623822745069,-23.57087438241476
0,38.0,-304.5,-70.5,0.4298095703125,-0.6302490234375,-0.71875,-36.96323960016442,-24.20872968984256,1,52.5,-290.0,-91.0,0.414794921875,-0.62939453125,-0.71923828125,-37.163431715042336,-23.460848539401972,2,61.333333333333336,-297.3333333333333,-73.0,0.4186197916666667,-0.626708984375,-0.7284342447916666,-36.721119160969494,-23.5395783740175,3,51.0,-299.0,-75.5,0.42041015625,-0.626708984375,-0.718017578125,-36.987755688212076,-23.803188664725734
